,id,port_from,port_to,kg,lat_from,lon_from,lat_to,lon_to,date
325,615936,Danzig,London,75.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1699-09-21 00:00:00
326,616771,Danzig,Amsterdam,37.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1702-04-24 00:00:00
327,616814,Danzig,Amsterdam,18.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1702-04-28 00:00:00
328,616892,Danzig,Amsterdam,320.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-06-16 00:00:00
329,616932,Danzig,Amsterdam,12005.699999999999,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-06-16 00:00:00
330,616998,Danzig,Amsterdam,22.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-06-19 00:00:00
331,617428,Danzig,London,35.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1709-09-19 00:00:00
332,617510,Danzig,Amsterdam,67.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1712-09-03 00:00:00
333,618461,Danzig,Amsterdam,25.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1712-05-08 00:00:00
334,618653,Danzig,Amsterdam,25.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1700-12-02 00:00:00
335,618794,Danzig,Amsterdam,15.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1712-06-28 00:00:00
336,619306,Danzig,Amsterdam,70.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1712-08-29 00:00:00
337,619439,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1694-07-16 00:00:00
338,619535,Danzig,Amsterdam,30.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1702-08-23 00:00:00
339,619869,Danzig,Amsterdam,90.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1702-08-28 00:00:00
340,620160,Danzig,Amsterdam,20.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1700-08-20 00:00:00
341,621242,Danzig,London,75.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1694-05-22 00:00:00
342,621563,Amsterdam,Stockholm,53.358666666666664,52.3727598,4.8936041,59.3251172,18.0710935,1728-09-12 00:00:00
343,621642,Danzig,London,24.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1712-11-26 00:00:00
344,621759,Danzig,Amsterdam,50.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1700-09-28 00:00:00
